image_path,steering_angle
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-42_797.png,0.0007850915018502806
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-42_816.png,0.0007065823516652526
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-42_913.png,0.0005723317048488546
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-42_999.png,0.0003041605335565802
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_098.png,0.0026396185407621614
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_435.png,0.0013453922949821775
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_556.png,0.0008827118847378069
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_594.png,0.0007149966266376236
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_638.png,0.0005791472675764751
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_670.png,0.0005212325408188277
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_719.png,0.0004691092867369449
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_754.png,0.0004221983580632504
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_777.png,0.001678668798151734
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_873.png,0.0015108019183365606
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_896.png,0.0013597217265029046
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_939.png,0.002399377738062619
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-43_990.png,0.0021594399642563575
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_042.png,0.0034131014619453275
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_080.png,0.003071791315750795
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_169.png,0.0027646121841757155
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_316.png,0.0024881509657581438
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_336.png,0.0022393358691823297
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_435.png,0.0020154022822640965
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_471.png,0.0018138620540376872
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_607.png,0.0014692282637705264
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_651.png,0.001322305437393474
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_701.png,0.0010710674042887138
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_731.png,0.0009639606638598425
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_783.png,0.0007808081377264725
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_902.png,0.0007027273239538252
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_936.png,0.0006324545915584427
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-44_972.png,0.0017026744180524294
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_016.png,0.001379166278622468
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_039.png,0.0012412496507602211
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_080.png,0.001117124685684199
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_107.png,0.0010054122171157791
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_207.png,0.0022808018064368898
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_266.png,0.0016627045168924929
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_303.png,0.0014964340652032435
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_329.png,0.0013467906586829192
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_364.png,0.0012121115928146273
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_387.png,0.0010909004335331648
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_421.png,0.0009818103901798481
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_524.png,0.0008836293511618634
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_544.png,0.0007952664160456772
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_580.png,0.0007157397744411094
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_601.png,0.0006441657969969984
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_633.png,0.0005797492172972986
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_653.png,0.0005217742955675687
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_688.png,0.00046959686601081186
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_708.png,0.0004226371794097307
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_739.png,0.0003803734614687576
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_840.png,0.0003081025037896937
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_879.png,0.0002495630280696519
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_951.png,0.00014736447244484874
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-45_983.png,0.00013262802520036388
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_036.png,0.00010742870041229475
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_059.png,9.668583037106528e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_162.png,8.701724733395874e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_181.png,7.831552260056288e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_210.png,7.048397034050659e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_243.png,5.709201597581034e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_278.png,5.1382814378229305e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_337.png,4.162007964636575e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_379.png,3.745807168172917e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_479.png,3.371226451355625e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_503.png,3.0341038062200628e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_540.png,2.7306934255980567e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_590.png,2.2118616747344263e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_612.png,1.9906755072609837e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_643.png,1.7916079565348853e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_685.png,1.612447160881397e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_796.png,1.4512024447932573e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_820.png,1.3060822003139316e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_850.png,1.1754739802825384e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_876.png,1.0579265822542846e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_919.png,9.521339240288561e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_940.png,8.569205316259705e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-46_974.png,7.712284784633735e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_002.png,6.941056306170362e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_138.png,5.622255607997994e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_166.png,5.060030047198195e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_229.png,4.098624338230538e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_308.png,3.6887619044074843e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_340.png,3.319885713966736e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_577.png,2.9878971425700623e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_624.png,2.6891074283130562e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_663.png,2.4201966854817507e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_778.png,2.178177016933576e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_801.png,1.960359315240218e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_836.png,1.7643233837161962e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_858.png,1.5878910453445767e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_918.png,1.1575725720561966e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-47_958.png,9.376337833655193e-07
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_097.png,5.536633727395056e-07
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_157.png,3.6325853885438967e-07
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_206.png,2.648154748248501e-07
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_339.png,1.9305048114731575e-07
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_459.png,0.000736077137265128
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_477.png,0.0006624694235386153
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_516.png,0.0026511369069032544
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_759.png,0.006246533273534899
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-48_773.png,0.00562187994618141
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-50_073.png,3.4097761746627077e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-50_125.png,3.0687985571964374e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-51_319.png,2.6376460336086807e-09
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-51_512.png,-0.002856685668608571
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-52_438.png,-0.00749301263188952
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-52_841.png,0.0014979535299034265
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-52_878.png,0.0013481581769130837
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-52_901.png,0.0012133423592217754
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-53_053.png,0.0004700736901341139
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-53_733.png,0.013891238082569417
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-53_977.png,0.017612705513516024
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_334.png,0.02474862635447136
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_597.png,0.03315190257236859
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_616.png,0.029836712315131724
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_639.png,0.026853041083618554
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_656.png,0.028042310713263033
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_719.png,0.03366462706421285
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-54_879.png,0.040876095818852425
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-55_278.png,0.028353282980439598
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-55_305.png,0.02551795468239564
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-57_153.png,-0.001333192354813937
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-57_181.png,-0.0011998731193325436
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-57_456.png,-0.00022233891141838373
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-57_582.png,-0.00018009451824889082
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-13-59_259.png,-0.05812035076141623
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-00_021.png,-0.02502520849192597
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-00_066.png,-0.02697849081955972
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-02_396.png,-0.047498035689933014
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-02_434.png,-0.04975784561921688
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-02_452.png,-0.052033907079972935
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-03_654.png,-0.0672047826207463
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-04_902.png,-0.10909492693577914
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-04_944.png,-0.11108370665824371
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-07_456.png,-0.004087699058287975
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-07_485.png,-0.0036789291524591777
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-08_595.png,-0.0030205947101967314
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-08_952.png,-0.011794951847559517
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-09_537.png,-0.014692561519614957
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-09_639.png,-0.008800945151301672
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-09_734.png,-0.006415889015298919
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-09_811.png,-0.005196870102392125
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-12_317.png,0.00010733601645135227
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-14_796.png,-0.002258888900369772
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-15_129.png,0.0004180290333798
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-15_164.png,0.0016515945002865534
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-15_359.png,0.005769793231338614
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-15_936.png,0.03757950910143664
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-15_977.png,0.040669566389217426
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-16_016.png,0.03797854705537485
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-16_336.png,0.05337931810251865
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-17_392.png,-0.06692853019941351
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-20_056.png,-0.015920134317053438
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-21_458.png,-0.06377292000000001
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-21_478.png,-0.05739562800000002
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-21_515.png,-0.04649045868000002
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-21_553.png,-0.037657271530800014
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-22_156.png,-0.04421750212467047
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-22_409.png,-0.06742747643849094
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-24_969.png,-0.12
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-25_000.png,-0.12
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-25_516.png,-0.027926785376603227
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-29_195.png,0.0008996538923767972
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-30_295.png,0.0016351090358145183
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-30_858.png,0.004609527064883019
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-31_074.png,0.0024496916728884966
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-31_591.png,0.004465924843981391
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-31_756.png,0.008811340129720626
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-31_906.png,0.00782077979466512
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-31_940.png,0.007038701815198607
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-32_896.png,0.001250074608384198
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-32_937.png,0.001125067147545778
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-33_939.png,0.0015874060613344525
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-34_089.png,0.0012857989096809067
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-34_536.png,0.000502835612071465
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-35_176.png,1.0195273416753015e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-35_377.png,7.432354320812948e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-35_510.png,2.591501710851554e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-35_635.png,1.5302558452407346e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-37_036.png,-0.0022980110569870895
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-37_534.png,0.008447695330302232
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-37_657.png,0.005289692229936145
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-40_608.png,-0.011824448671482189
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-40_623.png,-0.015201112155628397
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-40_754.png,-0.04882611789069125
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-41_554.png,-0.003687943647375527
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-41_664.png,-0.0011624837852590663
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-41_897.png,0.0015743832726121377
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-42_134.png,0.001294653314714106
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-42_214.png,0.004469184224811193
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-42_917.png,0.013790593573844172
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-42_958.png,0.015409601791333064
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_092.png,0.01848922304263671
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_195.png,0.015486055229998382
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_248.png,0.019498708487810573
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_538.png,0.036489577880428774
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_560.png,0.03790563418508245
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_598.png,0.039634541124133185
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_697.png,0.04093528009846393
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_715.png,0.04225183772725097
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_753.png,0.03914678414589351
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_795.png,0.04216450184322943
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_836.png,0.04505552545092101
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_878.png,0.04783056354710904
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-43_908.png,0.04997208427317124
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-44_163.png,0.06560084490827853
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-44_461.png,0.05012988382089243
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-45_276.png,-0.021605981001506944
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-45_339.png,-0.030567724238627393
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-45_387.png,-0.03248158709002673
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-46_658.png,-0.0001898595891705467
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_158.png,0.0006103660818016382
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_179.png,0.0005493294736214744
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_296.png,0.0008522357442148184
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_474.png,0.0006212798575326025
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_506.png,0.0005591518717793423
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_554.png,0.0004076217145271405
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_621.png,0.00024069654621113127
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_895.png,0.0013358674325166472
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-47_940.png,0.0012022806892649826
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-48_434.png,0.0023727202235469228
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-48_539.png,0.0019626315111974883
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-49_954.png,0.0009411128867273805
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_040.png,0.0016326073867037481
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_058.png,0.0014693466480333733
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_295.png,0.0007027839467797537
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_355.png,0.0004610965474821965
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_388.png,0.00041498689273397686
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_638.png,0.001498272759685175
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_698.png,0.0013484454837166576
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-50_728.png,0.0012136009353449918
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-51_238.png,0.0009398944723685967
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_078.png,0.00013991705110347923
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_119.png,0.00011333281139381817
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_264.png,8.261961950609345e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_334.png,7.435765755548411e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_375.png,5.4206732357947916e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_421.png,3.951670788894403e-05
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_777.png,0.0026041806541274863
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-53_816.png,0.001898447696858938
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-55_714.png,-0.0158430835986594
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-56_200.png,-0.022293339004561267
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-56_596.png,-0.06356556508350962
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-56_629.png,-0.06797089767466644
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-57_395.png,-0.12
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-58_376.png,-0.0700754281648803
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-58_437.png,-0.07410898440084665
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-14-58_694.png,-0.10383806043479987
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-01_096.png,-0.12
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-01_132.png,-0.12
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-02_234.png,-0.03354601926041962
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-02_656.png,-0.09294542024244314
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-03_281.png,-0.12
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-03_357.png,-0.07085880000000001
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-03_549.png,-0.030502389939948013
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-03_580.png,-0.027452150945953213
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-04_854.png,0.0013479699926018812
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-05_469.png,0.0008356855513544359
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-06_018.png,0.00032865510678653373
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-06_089.png,0.0002662106364970923
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-06_139.png,0.00021563061556264477
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-06_252.png,0.00011459494996522753
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-06_984.png,1.000180548383341e-06
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-08_518.png,-0.010636586195570015
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-08_598.png,-0.009572927576013014
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-09_096.png,-0.005070611642206616
C:\Users\anton\Desktop\Dataset\dataset_images\2025-06-18_01-15-09_114.png,-0.004563550477985955
